post,label
@user @user @user @user Questo puzza di sinistra arrabbiata...fine della discussione!,0
Prima diffida a Parigi per i commenti di Eric Zemmour sui migranti musulmani @url @url,0
ieri ho ripreso gli squat secondo me come posso dirvi che ho le gambe in fiamme cammino come un mongolo,0
@user esattamente xd visto che sei un amico prezioso mi soffermo molto su questo tipo di dettagli xd,0
@user @user @user tutti quelli che dicono che i musulmani e l'Islam sono terrorismo quindi… @url,0
@user islam= peace mtn ti faccio un altro discorso perché ne avevo già fatto uno: se c'è *terrorismo* in fr… @url,0
@user @user @user @user wallah wallah tiene rebeus de citee wesh sul Corano...,0
ptdr ha perfettamente ragione ma nei commenti seri delle ragazze che dicono che il renois ha messo anche… @url,0
@user @user L'antisemitismo di questi tempi proviene dall'estrema sinistra e dall'Islam.,1
@user porterà con sé dei migranti?,0
@user nota che la foto può dare un fottuto scenario cinematografico: 4 renois e il loro narghilè beurette,0
@user @user potrebbe dire questo a questi poveri profughi penso di sì,0
@utente @utente semplice esempio,0
I rifugiati Rohingya pregano nel campo profughi di Kutupalong in Bangladesh. @url,0
@user @user @user sì ma se gli arabi hanno perso lì e non altrove è anche perché noi… @url,0
La povertà degli utenti non è la garanzia della violenza più della ricchezza. devi cercare altrove,0
@user @user sto cercando di capire adesso so che quando diciamo che siamo antisionisti... @url,0
"@user le persone sono cresciute concentrandosi maggiormente su queste banalità del cambiamento del tempo, quelle vere sono quelle pure... @url",0
@user sono scoppiata a ridere era perfetta xd,0
@user @user spesso gli arabi riconoscono che la Francia è bella e starebbe meglio senza i francesi!,1
"@utente, questo ragazzo ha la tua stessa origine e parli lol arabo sporco",1
@user @user @user un “di sinistra” “che #pensa”: ha solo una riflessione viscerale.,0
@user e in campagna...o macron mette 72 migranti in un villaggio di 400 persone...e dove andranno… @url,1
"@user no, la nazionale di sinistra Rag Marianne scrive un articolo contro il mechencon, io riveleluia!",1
@utente @utente grazie,0
@per alcuni non vale la pena pensare a usare una donna cristiana...,0
@user @user renz gangsta il più bello di tutti i ribelli,0
@user @user 2/2 il secondo saggio si concentra sul fatto che le terme accolgono anche animali più atipici. non... @url,0
@user @user uh non mi soffermo davvero sulla “bella ragazza” eh ti chiedo se tu de… @url,0
ogni giorno negro è venerdìoooooo,0
paraocchi marianne soubret! solo a Nantes 700 migranti evacuati e da ospitare!,0
@user sei sporco come ebreo...,1
@utente chi è questo ritardato,1
"@user pcq punta ancora una volta al renois no che non ha posto, puoi entrare tutto lì a... @url",0
@user la cosa peggiore (scusate per gli amici in prigione^^) è stata la violenza della stampa e della polizia >dopo<. Che d... @url,0
@user @user per risparmiare tempo notiamo ora che è la lobby ebraica che controlla entrambi:,1
@user Chiarisco subito che non sono un islamo-sinistra e che non nego l'antisemitismo... @url,0
@user @user lo presenti come una media ma in una rete alimentare il posto può variare... @url,0
"Tutti gli utenti @user si sentono presi di mira! E' una setta quindi? come i neri, gli arabi, gli insegnanti...",0
Libia: oltre 100 morti nel naufragio di due barconi di migranti @url,0
"@utente @utente grazie per questo scambio. non ti piacciono gli arabi, dillo chiaramente. buona giornata.",0
"@user sostituisci “educazione nazionale” con “Islam”, “pedofilia” con “terrorismo” e “professore” p… @url",1
@user @user @user nessuno dovrebbe imporre la propria dieta... @url,0
@user l'au non serve è finanziato dall'occidente che ne detta la condotta la crisi dei migranti l'au… @url,0
@user @user @user @user pensi davvero che ci siano solo 2 renois a Daesh? boko haram?... @url,0
"d'altronde è così, non mi piace che la mandino in India per abortire ma fratello, l'aborto ausis è haram, il tuo piccolo… @url",0
eh il renois si deve svegliare @url,0
#europa #francia grecia: accelerano i trasferimenti di rifugiati e migranti nel continente @url,0
[serie di attacchi violenti: troppi ma pochi incidenti in Corsica] (@url via… @url,1
"@user @user @user @user non c'è niente di più odiato al mondo dell'Islam, la religione del terrore… @url",0
@user @user allora perché evoluzione significa che abbiamo canini se siamo destinati a mangiare... @url,0
"@user sì, si chiama colonizzazione e islamizzazione di una nazione con l'approvazione dei nostri governi soggetti all'UE.",0
@user @user questo posto è simbolo della lotta al terrorismo non contro l'Islam che non ha nulla… @url,0
maledetto ritardato,0
lol fallou mongol un vero sai sai guarda l'accordo che fa all'host... @url,1
@user quindi questo è il segreto della bellezza e della felicità eterna,1
@user @user @user alle vittime della violenza piacerebbe la violenza?,0
L'Islam non è terrorismo... intendo estremismo ed esiste in ogni re... @url,0
@user un giorno hai detto che ti piace Renois su Twitter me lo ricordo benissimo e poi anche nella vita reale tu… @url,0
@user @user @user questa visione dove lo sguardo indugia e disegna carezze,0
ma addoloravano il grigiore del Renois laaaa tema matuidi @url,0
"@user @user @user niente a che vedere con l'estrema destra, dobbiamo fermare il fumo di sinistra, tutti quanti... @url",0
#immigrazione #Islam quando i clan arabi dettano legge in Germania. tanta lassità ti fa vomitare. Leggere. @url,1
Domanda dell'@utente: i vegani sono contrari all'aborto?,0
"A Ginevra eh... pensi che siamo stupidi quanto te qui, povero ritardato che sei. dovremo andare a ritirare la s… @url",1
crimine di solidarietà per Cédric Herrou nella sua lotta per l'accoglienza e la protezione dei migranti africani in… @url,0
quando ero alle medie e stavo davvero molto male a causa delle molestie che subivo mi confidai... @url,0
loon-plage: la ciclista si è inventata l'aggressione dei migranti. è semplicemente caduta dalla bicicletta. @url,0
rt @user @user @user picchiamo in faccia i sinistri e facciamogli capire che giocando con le nostre vite loro,0
Grecia. I migranti continuano ad arrivare a Salonicco! @url,0
@user @user lo vogliono dai bravi cretini di casa,0
"@user che manovra! beh, l'avevo immaginato con un po' più di violenza lol va bene, è morbido",0
@user mdrr beh no ah non lo so proprio ammetto che non mi soffermo troppo sul loro profilo ahah,0
"@user no, i genitori non erano ribelli...",0
tra gli arabi non vale nemmeno la pena porre la domanda @url,1
@user wauquiez è di sinistra rispetto a noi,0
"wesh, parla del fatto che è femminista e parla dei diritti delle donne, è fantastico, ma perché sei venuto... @url",0
"i Renois, sua madre, non pagano mai i taxi",1
#hdespros @user viene sul tuo set come ogni uomo di sinistra che vuole imporre il suo discorso. fanno... @url,1
@utente @utente un seguace del luogo comune di sinistra,0
Sotto la guida di Gengis Khan l'immenso impero mongolo utilizzava un sistema postale avanzato in tutto l'impero. #uoim2,0
"@user @user e no, non ci sono più crimini commessi dai migranti che dai francesi bianchi. solo meno... @url",0
@user sono anche cospiratori anti-vaccini?,0
È stupido diffondere informazioni dalla conosfera islamo-sinistra troppo in fretta. È ripugnante rifiutare @url,0
Attenzione ai commenti islamofobici dei fascisti di sinistra e di destra. L'Islam è una bellissima religione di pace e condivisione... @url,1
@utente @utente pensi che la tua causa sia persa in anticipo,0
@user @user la tesi è che i neri e gli arabi affermano di essere neri e gli arabi e il piccione g... @url,0
il ragazzo è nero ma dice ancora che i neri andiamo lol.,0
@user @user come se i #migranti che provengono da paesi profondamente omofobici un giorno diventassero gay friendly!,0
@user tutti i miei insegnanti usano il nome giusto e io ho anche cambiato nome in segreteria universitaria,0
"@user @user @user non c'è niente da capire, un uomo di sinistra è un uomo di sinistra. può raccontare tutto e... @url",0
@user invece parlo cinese fluentemente e posso dirti che ching chong non significa nulla,0
"ciò che uccide è che, anche in compenso, è stufo di Cardi B Wallah a parte il suo successo, nessuno può supportare questo grande mongolo",1
secondo @user la polizia farebbe meglio il proprio lavoro se ci fossero più arabi e neri tra la polizia… @url,1
nagui pro sharia che non può fare a meno di aggiungere il suo tocco di Islam di sinistra pro-migranti salta direttamente questo em @url,0
zemmour aphatie radicalità dell'uno terrorismo intellettuale dell'altro... una malattia: le ideologie una vittima... @url,1
rt @user l'hashtag #pasdevague suona finalmente la campana a morto per l'ideologia lassista di sinistra che ha predominato per anni al suo interno,1
L’Africa è sottosviluppata,0
@user fuggirono dalla Spagna si rifugiarono in Algeria ma quando arrivarono i francesi… @url,0
@user @user sì ricordiamoci dei massacri nei campi profughi di Sabra e Chatila commessi dal phal… @url,0
@user personalmente nella città in cui vivo ho maggiori possibilità di morire di sale che di terrorismo!… @url,0
"@user ah sì, ne stanno impazzendo qui",0
@utente Capisco perché la maggior parte delle persone diceva che... ero arabo mentre stavo trasmettendo in streaming. questo tipo di...emissio... @url,0
@user @user no no non c'è islamizzazione.... è una fantasia dell'estrema destra....,0
@user @user citazione del responsabile dello studio che probabilmente non hai letto: è vero che... @url,0
@utente nuovo nome Twitter! ma saluta le belle ribelli :(,0
"#habs due gol va bene, ma se guardi al modo in cui Kotkaniemi ha lavorato ieri e al contesto... @url",0
@user @user nessuna relazione sapendo che i rebeus sono i re in questa materia,0
@user @user quindi quando dici a qualcuno un arabo sporco non è normale ma quando un arabo chiama qualcuno un bianco sporco è normale?!,0
normalmente in Africa i nostri leader devono usare il 50% di dittatura e il 50% di democrazia,0
"Mi piace molto il colore che ho fatto ai miei capelli, ho l'impressione che non ci concentriamo tanto sul viso, questo compensa",0
@user @user hai fatto di più per la comunità musulmana Rohingya di tutti i leader arabi messi insieme… @url,0
inoltre dai lezioni di attivismo lgbti quando sei in un partito cospiratorio che flirta con l'ext… @url,0
"ci sono renois, è una ricompensa seria eh ti tireranno fuori da “sì, no, l’Africa merita quello che le sta accadendo. l… @url",0
"@user accogliere 58 migranti è infinito, richiederà l'arrivo di altri migranti e tu lo sai benissimo… @url",0
stai zitto grande mongolo torna indietro a twittare merda @url,1
"@utente ha installato @utente, per favore! Non potrò mai dirlo abbastanza. è un'app contro le molestie informatiche.",0
ogni giorno negro è venerdì,1
quindi alcuni consigli per i migranti che stanno per essere deportati e mangiano la nutella @url,0
muriel robin parla della sua lotta contro la violenza domestica che è diventata evidente dopo aver giocato a jacq… @url,0
niente più terrazzo più luce...profughi in cantina in uno stato di certo disordine manteniamo malgrado il… @url,0
pensi che il rebeus e il renois si amino davvero?,0
è andato al negozio Nespresso ptdr il ragazzo gli ha chiesto se aveva comprato il caffè per l'hotel ha visto due renois… @url,0
il nuovo yeezy puzza di sua nonna è per i renois per i succhiacazzi rebeus gile-fra e che seguono la moda,1
@user @user niente a che fare con il terrorismo o l'Islam!! È un pazzo quello che ha sciolto un cavo!,0
@user @user @user sì sono d'accordo che sono gli anti che parlano di soldi sporchi anzi… @url,0
rt @user 'ching chong'' significa ciao in cinese no?? @url,0
@user @user Rimango scettico riguardo a soluzioni molto chiare quando non ci concentriamo completamente... @url,0
"@user Calais violenta i migranti e attacca persino i residenti che vengono in loro aiuto. Per questo motivo, i residenti stanno lasciando Calais",0
@user @user parlando dei medici africani che lavorano in Francia era giusto sottolineare che tra tutti… @url,0
e mi concentro sui piccoli dettagli,0
@user @user @user @user @user beh ovviamente ci sono Renois tra i terroristi… @url,0
"@usa questi bambini, accidenti al tuo 6 di qi, è incredibile come sei in ritardo",0
@user @user Non sono assolutamente contrario all'aborto ma sono soprattutto a favore della contraccezione… @url,0
@user @user grazie a entrambi ho appena saputo di essere un teorico della cospirazione nazionalista antisemita… @url,0
"@user sei stanco, quindi dì chiudi la bocca, grr, il ragazzo nero di fronte a lui indossa normalmente una maglietta con un mucchio di finte drch",0
@user infine dico che è piuttosto risaputo che sono un turbo-sinistra. ma anche in questo caso è ancora... @url,0
@user @user @user @user Sono un libertario di sinistra e un cattolico poco ortodosso... @url,0
Asmar mi racconta una storia mparl come un ritardato e c tro ******,0
@user @user è razzista lol vuole parlare dei Renois e parla male delle donne Rebeu,1
@user beh nn ma i ribelli che hanno un odio verso il Renois yen molto + che il Renois trovo,1
@user @user @user sei tu che parli di una visione umiliante di sinistra. non me. associ questo... @url,0
cospiratore antisemita e anti-Trump... autore della sparatoria in cui sono morte undici persone a... @url,0
@user ci sono anche molti paesi africani che non sono in guerra che possono accoglierli. prima che questo muoia… @url,0
Questo ragazzo potrebbe essere un ritardato mentale ma quello che dice è vero al 200% @url,0
@user @user @user @user se sei coerente con te stesso vuol dire che sei contrario all'aborto.,0
sei un po' di sinistra ma mi piacciono i tuoi tweet e i tuoi retweet — non so cosa dire @url,0
rt @user c'è una ragazza in classe che si lamenta del razzismo contro gli arabi ma chiama un asiatico ching cho,1
Sono uno sporco arabo,0
è ritardato??? @url,0
@user marsault quando torna mi aspetterei un livello di violenza stratosferico perché questo ragazzo è di un livello... @url,0
città solidali #conirifugiati,0
"@utente @utente, allora potrebbe essere il momento di esaminarlo",0
"@user @user @user @user @user ciao, sono un bobo di sinistra e mi sveglio con... @url",0
"l'idea che esista una lobby ebraica, un classico dell'estrema destra, viene ora declinata sotto l'avatar della lobby… @url",0
ma che vita fa Renois 1 separato da quella cara... triste storia,0
@user il tweet come l'articolo non si sofferma molto su cosa potrebbe cambiare per avere un europeo… @url,0
"lol i discreti rebeus li conoscono, non preoccuparti @url",1
se fosse necessario descrivere cosa l'esercito di polizia nazista straniero ha impiantato nel centro carcerario dei rifugiati e tenta l'ipnosi segreta... @url,1
"i nordafricani attratti dal Renois sono, come gli LGBT, obbligati a rivendicarlo.",1
@user @user sono vegani contrari all'aborto?,0
@usa il dolce e il salato è disgustoso,0
"@user Avevo davvero bisogno di sentirlo, grazie amico!",0
@usa un testimone dell'impronta dei quasi trecento anni di esistenza cumulativa dell'Impero Mongolo e dell'Orda d'Oro.,0
rt @user la logica di un #npc #npcmeme @url di sinistra,0
@user @user Non mi piace Rebeus,0
@user @user @user @user si e poi dov'è il problema ho citato l'India da... @url,0
@user @user @user Vi rassicuro che sono bianco e negli States sono stato vittima di una vittima in aereo da un... @url,0
lmao ci saranno meno rebeus che su alcune linee attuali del ratp @url,1
"@user @user se consideri che è natura, penso che tu sia contrario all'aborto, ovviamente?",0
"@user wow, non so come fai, ma fai accelerare il mio cuore e ferma quell'uomo, mi sento molto timido lì ;v;",0
"@user e gli odiosi ribelli del Renois esistono, che ti piaccia o no. Non posso negarlo per te",0
ma i renois americani hanno tanti legami con l’Africa quanti gli americani bianchi hanno con l’Europa.,0
sai ciume mongolo,1
@user @user @user tanto più bizzarro in quanto Flavio Giuseppe rimase ebreo fino alla punta delle unghie.,0
@user @user @user ah ok non mi sono concentrato sull'account. Penso di essere solo... @url,0
@user te lo giuro come se dicessi “beh no mi piace tutto” lei dice “no penso che sia il Renois che ti vedo… @url,0
I commenti di @user Zemmour sono inaccettabili ma parla di “francese sporco” e “Sono più francese di te… @url,0
@user @user dobbiamo fermare il discorso stupido e umanotaro-sinistra che consiste nell'importare il gu… @url,1
@user è in un video a quanto pare è più da dire che è spontaneo ma si vede che è un po' il mongolo del gruppo,1
"@user @user che peccato, nonostante @user abbia dichiarato di aver commesso violenza domestica nel giugno 2017… @url",0
"@user contro l'aborto è peggio che contro la transessualità, credo",1
@usa la violenza lol dovrai censurare i tuoi tweet,0
#espulsione dei #migranti verso il Paese d'origine: la Merkel soddisfatta di sé dopo la visita ad #Algeri. Giudichiamo noi... @url,0
@user Non mi soffermo su questo punto. per riassumere il costo dell'unica parte fissa del progetto = 100m€ s… @url,0
il rebeus glo all'università grazie alla barba,0
"@user @user grosso modo, gli Uiguri sono un popolo turco (o turco-mongolo) e musulmano. ovviamente... @url",0
est 4 incontro alle 14 nessuno si è alzato dal letto sono le 14:17 les renois,0
"@user ma cavolo non sono nemmeno contrario all'aborto, rispetto solo il diritto di alcune persone a non volerlo… @url",0
ascoltando questa canzone nella sua interezza ci si rende conto delle influenze arabe grazie ai suoni usati in sottofondo.… @url,0
"@user ti dice che sto cercando di creare un meme su me stesso, sono un ritardato",1
kevin combatte con tutti i ribelli coi baffi per raggrinzire meglio berka #verità,1
forse coloro che emettono ukase non violenti sono relativamente protetti dalla violenza. ma sembra... @url,0
"Sono un ritardato mentale, mi sono appena reso conto che il giorno di Ognissanti si chiama così perché è una celebrazione di tutti i santi",0
@user sporco Arabophile Il giorno di paga ebraico ritorna in cucina!,1
@user @user l'educazione di sinistra del re bambino...,0
@user l'estrema destra è al potere (“la polizia taglia le suole dei bambini migranti mente sull'età per deportare…”)… @url,1
"@user @user Non mi disturba davvero, non sono sicuro che mi soffermerò su questo argomento eppure sono un fan dei batou",0
spruzza sugli identitari che pensavano di imbattersi in uno stupido negro di tua madre @url,1
il rebeus con pp messi e death note parla di voi pulci @url,1
@user @user figli di puttana tanto quanto quando non gli piacciono i neri o gli arabi,1
@utente @utente lol. sei così carino,0
quest'opera di un #artista #francese per i #profughi - un enorme affresco sul prato della perla del lago a… @url,0
cresce rapidamente il partito danese che vuole espellere i “migranti musulmani che abusano dell'assistenza sociale” @url,0
più di 60 città hanno già detto sì all’aiuto ai rifugiati. e il... @url,0
per parlare della schiavitù arabo-musulmana sui neri che esiste ancora nessun Renois ne parla eh… @url,0
@user @user @user Ciò non ci impedisce di rispondere in modo proporzionato alla violenza che ci viene fatta.,0
è possibile fare matematica con i numeri arabi mentre non è così facile con… @url,0
@user A Tolosa sì per strada la stazione di polizia e più che sentire sporchi neri o arabi...,0
"@user lascia perdere, sono le teste, sono i Renois che fanno qualsiasi cosa",0
lottare contro la violenza sulle donne favorendone la crescita...… @url,0
@usa buone notizie per i rifugiati e i diritti umani,0
"quello che ci disgusta di più è che ci occupiamo di migranti, richiedenti documenti clandestini (che vivono... @url",0
"a noi renois, dicci semplicemente qualcosa che non ci piace, vai a raccontarti tutta la storia della Francia.",0
"d'altra parte, i Renois o le persone di razza mista con le lentiggini sono pazzeschi e affascinanti @url",0
in tutte le lacrime aleggia una speranza.,0
@user questo è ciò che accade quando hai dalla tua parte la propaganda terzomondista e miserabilista di sinistra… @url,0
"sosteniamo i patrioti tedeschi che, come noi, lottano contro l'islamizzazione dei nostri paesi e la distruzione dei nostri... @url",1
insomma non è mai troppo tardi per innamorarsi di me in questa fase accetto tutti ma soprattutto i Renois… @url,0
Qual è anche il suo stile da ragazzo? — preferisce Renois ma se bionda con gli occhi azzurri oklm devi essere divertente anche tu… @url,0
@user ptdrr tutti i renois de châtelet arriveranno in palla,0
"@user ma se sei vegano ma mangi prodotti non locali (caffè, banane, noci... @url",0
nn sai chi mi manderà - beh manda un messaggio in messaggio non posso sapere chi è mongol @url,0
@user @user @user @user @user parla da un'osservazione. E 'fatto . prova ad analizzare... @url,0
@user il mio insegnante ha usato la tua foto per la mia lezione sulla violenza a scuola ptdr (piccola vittima) @url,0
— Proverbio africano,0
francia: giovedì prossimo alla libreria della Resistenza: “i naufraghi. l'odissea dei migranti africani etienne du… @url,0
"@user @user sì, lo sono ma ho l'impressione che i neri africani qui siano solo quelli dell'est",0
"@utente no, non credo. Lo vedi in molte squadre. anche lui non si è soffermato sul cel… @url",0
"C'è un vecchio alla stazione che mi ha insultato definendolo ""sporco arabo"", solo che non sono affatto arabo",0
@user @user ti ha appena dimostrato che siamo al top e tu lo hai confermato con grande zampata,0
la donna viene aggredita e insultata da uno sporco arabo. confronto con la persona presso la stazione di polizia. il poliziotto gli ha detto... @url,0
@user ha attaccato gli automobilisti (e quindi i produttori) con rara violenza. ed e... @url,0
@user quando non è più possibile instaurare legami di fiducia con le istituzioni la violenza non è consentita… @url,0
@utente grazie,0
dove sono i ribelli di lione?,0
@user è un ritardato la verità te lo ricordi nel 2015 quando il numero di occasioni fu sprecato contro la Juve... @url,1
ahahah ci crede fermamente l'aereo di linea che fa piroette che giga mongolo @url,1
@user @user @user antireligioso di sinistra in generale o anti-Islam di estrema destra in generale (per… @url,0
"Va tutto bene, ho stretto così la presa, mi hai fatto ubriacare",0
@user @user @user @user @user @user è pazzesco come si ribellino qua… @url,0
@user @user @user @user @user fai tutto perché sono un vero di sinistra,0
ricomincerà @user la tratta degli schiavi arabi abbraccia un periodo che va dal VII secolo fino al 1920. e… @url,0
@utente @utente @utente oh sì? e questo di cosa si tratta? @url,0
@user la tua preoccupazione è legittima. In 40 anni i politici hanno sfigurato il nostro Paese. ideologia di sinistra… @url,0
@user @user ha ricevuto così il sacrificio di una specie per non ucciderla e mangiarla. è per questo... @url,0
@utente @utente hai capito tutto male. non invita gli africani a francesizzare i loro nomi… @url,0
"@user @user @user @user @user lungi dall'essere di sinistra continuerò, non incolparvi… @url",0
"i tutorial francesi su YouTube sono insopportabili 3/4 dei video sono ragazzi, ti parlano come se fossi ritardato",0
@user non sono solo gli arabi a discutere,0
ah sì sei contrario all'aborto sai cos'è la vasectomia?,1
@user ma soma big cannella mongola che cos'è?,0
@usa ancora un atteggiamento da bobo di sinistra..,1
Islamo-sinistra che può essere eletto solo quando il comunitarismo è in maggioranza! @url,1
sasuke è stupido ma naruto è ritardato quindi sasuke @url,1
@user @user Anche 2/2 dei predatori mangiano in base al gusto scopri che il gatto è il... esempio di... @url,0
@user @user @user sostiene la facosfera che è una concezione più divertente e cospiratoria del liberalismo.,0
@utente @utente @utente sciocchezze!,0
chiudi quella bocca stronza con le tue canzoni arabe se vuoi vivere così ecc. vai a casa qui è in Francia #udpp,1
@user non soffermarsi su questo!,0
@user ci sono Renois ma non tutti i Renois è diverso non tutti hanno la stessa mentalità e poi non vedo dove sia il problema,0
chiamare tuo figlio Mohammed non lo aiuterà a integrarsi.. è una forma di terrorismo intellettuale... @url,1
"@user @user perché paesi molto ricchi come Arabia Saudita, Qatar, Emirati Arabi ecc. non... @url",0
"@user @user Ho solo questa schermata altrimenti taglia l'arabo molte volte, non c'è niente di ironico in questo",0
@utente c cancellato. vogliono essere rebeus o renois per riuscire a rimorchiare le ragazze ma per il resto s… @url,1
"@user @user sa che l'85/90% dei musulmani sono sunniti quindi sì, identifica l'Islam con il terrorismo",0
"Stavo quasi per candidarmi a un negozio di abbigliamento, ma pensavo al guardaroba di un bobo di sinistra non bina… @url",1
"Non capisco perché si consideri ritardati chi è contrario all'aborto, è un semplice dibattito... @url",0
@user lungo quanto lo sguardo che indugia sul tuo corpo,0
@user @user attaccali che paragona gli ebrei ai migranti. è una legittimazione della violenza contro gli anti-immigrazione.,0
dobbiamo rifiutarci di accogliere l'Acquario che sicuramente trasporta falsi migranti… @url,1
@usa un bellissimo museo in cui saranno nascosti i nomi dei carnefici! l’unico terrorismo che conosciamo ha un nome: Islam,1
un giorno dovremo mettere in discussione la violenza che comporta per le famiglie dello stesso sesso vedere buttati via i propri interessi… @url,0
"@user @user @user Che differenza fanno i numeri, eh? tremila migranti o tre milioni di migranti… @url",0
Sono vegetariano ed ecco cosa mi ha fatto capire l'incontro con un allevatore mongolo sull'ecologia @url,0
ma a loro piaceva comunque un'atmosfera che conservasse la sua identità e la violenza del disegno di ryp. :),0
pq Vedo negli Stati Uniti il ​​Renois che salta in acqua con i calzini e tutto il resto lol,0
È incredibile questa violenza? @url,0
"@user mai, non sono di sinistra",0
"@user @user sì, è difficile capire nel 16° intramuros di Parigi quando le uniche vacanze... @url",0
Mi fa incazzare quando ridono che devono fare uno sprint di 200 metri @url,0
@user @user @user L'Islam non è terrorismo....tutti i miei terroristi praticano l'Islam....attacchi islamici....,1
@user aumento della violenza proporzionale all'arrivo di migranti africani clandestini in Francia. parigi e… @url,1
scopri la solidarietà delle donne burundesi in #burundi. l'associazione lotta contro la #violenzasessuale… @url,0
@user #stop alle cospirazioni #stop alle guerre di interessi economici e politici #stop al machiavellismo.… @url,0
rt @user @user @user @user @user Sono un libertario di sinistra e un cattolico poco ortodosso,1
@user @user così puoi dire che è a causa del renois go bsx,0
E' meglio che non mi soffermi più su certe persone infatti,0
@user grazie theo aka senza cervello conosciuto con lo pseudonimo del più bello di tutti rebeus..,0
oggi per la prima volta nella mia vita mi ha chiamato arabo sporco per strada è andato all'inferno,0
Sono un ignorante di sinistra che nega la realtà storica,0
@user @user gli animali si uccidono a vicenda #jdcjdr,0
@user @user @user L'Islam proibisce il terrorismo nel modo più chiaro:,0
@user non riesce a immaginare come hai reso il mio inizio di giornata più bello.. grazie ^^,0
@user è un bene che tu costringa l'arabo sporco,1
e il presidente iraniano durante il suo discorso annuale all'ONU si lamenterà del pericolo del terrorismo invece di essere… @url,0
"@usare l'aborto non è necessariamente traumatico, non è necessariamente una gravidanza forzata d'altronde... ancora una volta... @url",0
@user @user solo i capitani arabi hanno votato per la salah,0
"in Israele, i migranti africani si sentono vittime del “razzismo” - @url @url",0
@utente @utente questi non meritano nemmeno di essere focalizzati...non sarò unanime su questo... @url,0
ritardato di cuore,0
gli arabi sono quasi riusciti a far credere che nella coca cola ci sia la cocaina e che Israele stia tramando con questa bevanda,1
@user @user ha ancora questa teoria del complotto antisemita...,0
@user l'Impero Mongolo e l'Ordine degli Assassini,0
macron annuncia la realizzazione di un museo in memoria delle vittime del terrorismo @url via… @url,0
"@user @user @user @user questo è il problema con il renoistu, a dire il vero è un problema",0
rt Il partito di @user Melenchon condanna la visita di 185 boss francesi in Israele la sezione di Rennes del partito di sinistra islamica,1
@user beh se dicono di non essere francesi allora sono migranti? dobbiamo quindi espellerli!,1
@user @user l'Impero Mongolo,0
@user sono sempre stato contrario all'aborto è una questione di coscienza per me la vita è sacra ri… @url,0
"@user no, no, non abusarne neanche, sono algerino e ne vado molto fiero. ma ho una preferenza per il Renois.",0
@user attuale mongolo,0
Parigi: famiglie di gendarmi cacciate da una caserma per far posto a 150 famiglie di migranti! @url,0
più in basso dici che non potevi uscire con nessun altro che non fosse un Rebeu e all'improvviso gli indiani e i renois sono... @url,0
@user @user non capisci se non hai voglia di mangiarlo tanto meglio per te ms lascia ls... @url,0
Sei favorevole o contrario all'aborto?,0
bravo al regista di #lejouroujaibrulemoncoeur che inserisce le #molestie #antisemite nel film “#dirty #Jew”. una realtà.,0
@user da 40 anni sbraita: l'immigrazione (africana) è un'opportunità per la Francia! i risultati... @url,1
"@utente @utente oh mio Dio, no, non è il blocco supremo @url",0
@user @user Non è iniziata male ed è finita con deliri anti-complottismo… @url,0
ptdrr di cosa sta parlando di nuovo questo ragazzo indugiante? parla del mio quartiere come se fosse anarchia piango @url,0
che fratello (scrive rebeu meglio di rebeus) @url,0
@user @user e musulmani è un vasto velo religioso di terrorismo registrato basato sulla lingua islamica… @url,1
"più si dedica al dottorato, meno pubblica, più si sposta verso i margini del sistema. ma il suo prodotto... @url",0
rispondiamo legittimamente a @user che la schiavitù commessa dagli arabi risale all'860 e non al 1950 e che tutto… @url,0
prendimi per quello che vuoi ma la follia delle ragazze rebeus in Francia è davvero la cosa più disgustosa… @url,1
novità - Berna: 1500 persone in marcia contro l'aborto - #suisse #ivg #avortament #bern #ber... @url,0
@user @user ma di che transizione parli? che tutti diventino vegani? perché... @url,0
@user dimostra che è davvero un uomo di sinistra della peggior specie.,1
@user @user @user è tutto commerciale quindi una deriva di sinistra?,0
"chi è ozil, un mongolo che mi inventa una vita @url",0
da châtelet alla gare du nord incontri solo renois/tysmés in tuta + flm tintura bionda,0
"@user @user @user Avevo già dimenticato che alla sinistra piace emozionare il dibattito (triste, non triste, buono, non buono)",0
@user Ho smesso di seguire quando ho visto questi strani tweet sugli arabi ma in quel momento... @url,0
"@user guarda come parla male, questo è certo",0
@user e presentarlo ai medici ginecologici contrari all'aborto con lo slogan “vuoi… @url,0
nel 2018 ci sono ancora persone che manifestano contro il diritto all'aborto in Svizzera (e anche altrove… @url,0
@user insiste fortemente che ci concentriamo sulla pallanuoto e sui praticanti di stick twirling. queste sono due grandi passioni… @url,0
@user se facessi generalizzazioni del genere sui Renois si chiamerebbe discriminazione e tu… @url,0
in Francia chiede ai profughi di guerra esiliati dal genocidio ruandese di “francesizzare” il loro nome e cognome… @url,0
"lol i renois che non dicono nulla al 69, vergognati",0
@user i ribelli ti scopi le loro sorelle sono confusi,1
@user @user @user @user Non ho assolutamente letto quello che hai detto e perderò tempo per un d… @url,0
mannaggia ma che mongolo @url,1
@user ti sostengo grv francamente force ti parla dei rebeus e degli arabi ma di per sé tu sei il... @url,0
@user @user sta giocando con le parole. La storia coloniale francese ci rende arabi e... @url,0
"ebbene, la clausola di coscienza dei medici, soprattutto contro l'aborto, è il diritto di veto di Luigi XVI. io... @url",0
@user comm in ritardo ma le domeniche che appaiono così meritano attenzione. foto molto bella!,0
